name,current_bid,opening_bid,estimate_bid,buy_it_now,end_time,description,images,url,commission,vat_rate,has_buy_it_now,has_estimate,has_current_bid,has_opening_bid,ebay_lowest_price,suggested_price,price_source,ebay_url,google_url,all_prices
AS NEW RUCKUS ZONEDIRECTOR 1200 WIRELESS CONTROLLER (P/N: 901-1205-UK00).,40,45,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:20 GMT",As new Ruckus ZoneDirector 1200 Wireless Controller (P/N: 901-1205-UK00).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/ddd62e8c-0b33-49a1-a6f9-b28101043381.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-319f8507-5bab-455b-9e2c-b28000e615f5,25.00,20.00,,TRUE,TRUE,TRUE,£68.30,£66.93,ebay_sold,https://www.ebay.co.uk/itm/396090034747?_skw=as+ruckus+zonedirector+1200+wireless+controller+.&epid=10015313590&itmmeta=01JKYN699EY9DBC3KQ05GJ58QZ&hash=item5c38ce4a3b:g:l4AAAOSwMzVneWMT&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dyJyBH2aJLm%2FcYzLF%2Bo%2FogYL2oN7VWdCc8jfkJwLc8h0T56Y%2Fjgaspe%2FTmN3%2F40haMhiVF3Q0es5zmF1w5NcBOjSIwNeLqX05VQ6HzElyAn6dK6TnYlRnGNHFDwb6zlHdILr6AQK1WK321t7VABaMrlRuaWj2p%2FiX%2BrTj093KmbSaxDXi6IKXv%2BoUvjE0wOFcGcvyqa1kK2Y7scHduOctNu%2Bq%2BVzkGPrLfd4LxJ5BFmNZWY1A3EONSgbzcHPleVjgh6n6IVizovf%2F4IiH0jtL%2FlUsYXI83dGKkXeLQyUKgRQ%3D%3D%7Ctkp%3ABk9SR-iUmdWfZQ,,"['£299.00', '£100.00', '£160.69', '£224.96', '£58.23', '£68.30', '£40.00', '£561.63']"
AS NEW POLY SAVI 8210 UC USB-A HEADSET (P/N: 209213-02).,None,40,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:20 GMT",As new Poly Savi 8210 UC USB-A Headset (P/N: 209213-02).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/df72902f-40cc-4265-a461-b2810104344a.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-1daa376e-66a4-4050-9341-b28000e61679,25.00,20.00,,TRUE,TRUE,TRUE,£68.30,£66.93,ebay_sold,https://www.ebay.co.uk/itm/356377748662?_skw=as+poly+savi+8210+uc+usb-a+headset+.&epid=2311153541&itmmeta=01JKYN5DM61C64VMYCM1EE4TS4&hash=item52f9c4e4b6:g:nKMAAOSwYhRnX3te&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eLrgzx9Ayr4%2BXrFKHTqlKs%2FnHEtrw%2BfWvCsLUvgdRNCqZ9P88pVecBmiHYObzmCuYy1ZX1o0k5YlACPre%2BAepib6cKhhgz0pOfD3tKsOXURw3StRRq7Y8LNSC64%2Bmev766lUexCEasr6Iyz0etSdalLNjuUhVaiwAtQSs0ufFzBaZjVvcAkooPGb46BioOzr8qhjm0VzJgrocWTFtDJ9OgmdkvttRxMmv4fFoaPW0AeA%2Bi3XntI2wreHJW4YiM0TPAsp5K%2B0R8SoL2UHituhkB%7Ctkp%3ABk9SR5jaldWfZQ,,"['£29.89', '£136.58', '£64.24', '£82.36', '£64.24', '£68.30', '£100.39', '£64.27']"
AS NEW HID SIGNO 40 SMARTCARD READER (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,6,7,5 GBP - 10 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:21 GMT",As new HID Signo 40 Smartcard Reader (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/e51a18fe-c7af-4ada-b7c9-b28200c4dd18.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-8d320acb-38d5-41f5-8005-b28000e616d8,25.00,20.00,,TRUE,TRUE,TRUE,£72.31,£70.86,ebay_sold,https://www.ebay.co.uk/itm/296958603235?_skw=as+hid+signo+40+smartcard+reader+.&epid=5051525269&itmmeta=01JKYN68J4WD48XTRQHQ7PRN5Z&hash=item45241cafe3:g:dQAAAOSwIIJnkViS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cYv%2Bm7U1u7SJx4i6mPtqyxs5Lf6fJhPoyzJ6MzqF3058LM1mDXGcRv5ms8egVCGyee2WTxfeOC2hwNTIkP%2BIUZPNt26gEn8TNb7s9%2BTgvUYInuHnBAcuobKWUxWQ54He1ROuYNfk7Xx%2FpuFqedyezDkD2qLyTWyK2iU8UIrN3a5Gpr0RagVCjAveYjnOW4Z5BUDfXwGk9r2hoJ3RKNEOD%2BDyBKG6c2TQN%2BJUj0n6ZKy%2FqtTsVr6I3bgT%2Fj0PCcBmD0pBxS5fkhYO51aveYGFNX%7Ctkp%3ABk9SR5qJmdWfZQ,,"['£68.29', '£72.31', '£100.43', '£59.46', '£72.31', '£68.29', '£108.47', '£96.42']"
AS NEW HID SIGNO 40 SMARTCARD READER (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,6,7,5 GBP - 10 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:21 GMT",As new HID Signo 40 Smartcard Reader (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/5a103c12-7d5c-4e40-81fa-b28200c4e4ce.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-3ee2d2a6-31c9-4c83-b2a8-b28000e6176a,25.00,20.00,,TRUE,TRUE,TRUE,£72.31,£70.86,ebay_sold,https://www.ebay.co.uk/itm/296958603235?_skw=as+hid+signo+40+smartcard+reader+.&epid=5051525269&itmmeta=01JKYN68J4WD48XTRQHQ7PRN5Z&hash=item45241cafe3:g:dQAAAOSwIIJnkViS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cYv%2Bm7U1u7SJx4i6mPtqyxs5Lf6fJhPoyzJ6MzqF3058LM1mDXGcRv5ms8egVCGyee2WTxfeOC2hwNTIkP%2BIUZPNt26gEn8TNb7s9%2BTgvUYInuHnBAcuobKWUxWQ54He1ROuYNfk7Xx%2FpuFqedyezDkD2qLyTWyK2iU8UIrN3a5Gpr0RagVCjAveYjnOW4Z5BUDfXwGk9r2hoJ3RKNEOD%2BDyBKG6c2TQN%2BJUj0n6ZKy%2FqtTsVr6I3bgT%2Fj0PCcBmD0pBxS5fkhYO51aveYGFNX%7Ctkp%3ABk9SR5qJmdWfZQ,,"['£68.29', '£72.31', '£100.43', '£59.46', '£72.31', '£68.29', '£108.47', '£96.42']"
AS NEW HID SIGNO 40 SMARTCARD READER (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,6,7,5 GBP - 10 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:21 GMT",As new HID Signo 40 Smartcard Reader (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/80c24abe-d029-42b3-9cef-b28200c4ec62.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-ca989ee3-e921-4819-b8f2-b28000e617e1,25.00,20.00,,TRUE,TRUE,TRUE,£72.31,£70.86,ebay_sold,https://www.ebay.co.uk/itm/296958603235?_skw=as+hid+signo+40+smartcard+reader+.&epid=5051525269&itmmeta=01JKYN68J4WD48XTRQHQ7PRN5Z&hash=item45241cafe3:g:dQAAAOSwIIJnkViS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cYv%2Bm7U1u7SJx4i6mPtqyxs5Lf6fJhPoyzJ6MzqF3058LM1mDXGcRv5ms8egVCGyee2WTxfeOC2hwNTIkP%2BIUZPNt26gEn8TNb7s9%2BTgvUYInuHnBAcuobKWUxWQ54He1ROuYNfk7Xx%2FpuFqedyezDkD2qLyTWyK2iU8UIrN3a5Gpr0RagVCjAveYjnOW4Z5BUDfXwGk9r2hoJ3RKNEOD%2BDyBKG6c2TQN%2BJUj0n6ZKy%2FqtTsVr6I3bgT%2Fj0PCcBmD0pBxS5fkhYO51aveYGFNX%7Ctkp%3ABk9SR5qJmdWfZQ,,"['£68.29', '£72.31', '£100.43', '£59.46', '£72.31', '£68.29', '£108.47', '£96.42']"
AS NEW HID SIGNO 40 SMARTCARD READER (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,No Bid,Unknown,Unknown,Unknown,Unknown,Unknown,[],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-558ba0e8-83bd-40f3-9db6-b28000e6186f,0,0,,,,,£72.31,£70.86,ebay_sold,https://www.ebay.co.uk/itm/296958603235?_skw=as+hid+signo+40+smartcard+reader+.&epid=5051525269&itmmeta=01JKYN68J4WD48XTRQHQ7PRN5Z&hash=item45241cafe3:g:dQAAAOSwIIJnkViS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cYv%2Bm7U1u7SJx4i6mPtqyxs5Lf6fJhPoyzJ6MzqF3058LM1mDXGcRv5ms8egVCGyee2WTxfeOC2hwNTIkP%2BIUZPNt26gEn8TNb7s9%2BTgvUYInuHnBAcuobKWUxWQ54He1ROuYNfk7Xx%2FpuFqedyezDkD2qLyTWyK2iU8UIrN3a5Gpr0RagVCjAveYjnOW4Z5BUDfXwGk9r2hoJ3RKNEOD%2BDyBKG6c2TQN%2BJUj0n6ZKy%2FqtTsVr6I3bgT%2Fj0PCcBmD0pBxS5fkhYO51aveYGFNX%7Ctkp%3ABk9SR5qJmdWfZQ,,"['£68.29', '£72.31', '£100.43', '£59.46', '£72.31', '£68.29', '£108.47', '£96.42']"
AS NEW HID SIGNO 40 SMARTCARD READER (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,6,7,5 GBP - 10 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:22 GMT",As new HID Signo 40 Smartcard Reader (P/N: 40NKS-02-0002BL) (EAN: 639399034572).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/ddbc4daf-baaa-4633-a0a1-b28200c4fc86.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-f4e4e345-7b07-46cf-b47f-b28000e618fd,25.00,20.00,,TRUE,TRUE,TRUE,£72.31,£70.86,ebay_sold,https://www.ebay.co.uk/itm/296958603235?_skw=as+hid+signo+40+smartcard+reader+.&epid=5051525269&itmmeta=01JKYN68J4WD48XTRQHQ7PRN5Z&hash=item45241cafe3:g:dQAAAOSwIIJnkViS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cYv%2Bm7U1u7SJx4i6mPtqyxs5Lf6fJhPoyzJ6MzqF3058LM1mDXGcRv5ms8egVCGyee2WTxfeOC2hwNTIkP%2BIUZPNt26gEn8TNb7s9%2BTgvUYInuHnBAcuobKWUxWQ54He1ROuYNfk7Xx%2FpuFqedyezDkD2qLyTWyK2iU8UIrN3a5Gpr0RagVCjAveYjnOW4Z5BUDfXwGk9r2hoJ3RKNEOD%2BDyBKG6c2TQN%2BJUj0n6ZKy%2FqtTsVr6I3bgT%2Fj0PCcBmD0pBxS5fkhYO51aveYGFNX%7Ctkp%3ABk9SR5qJmdWfZQ,,"['£68.29', '£72.31', '£100.43', '£59.46', '£72.31', '£68.29', '£108.47', '£96.42']"
AS NEW WEIDMÜLLER IE-SW-BL05-5TX UNMANAGED NETWORK SWITCH (EAN: 4050118028737).,None,10,10 GBP - 20 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:23 GMT",As new Weidmüller IE-SW-BL05-5TX Unmanaged Network Switch (EAN: 4050118028737).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/a419974f-4451-46be-bbc1-b28101043c1e.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-5b6bafbd-a978-44e3-9552-b28000e61bc6,25.00,20.00,,TRUE,TRUE,TRUE,£112.69,£110.44,ebay_sold,https://www.ebay.co.uk/itm/226299806766?_skw=as+weidm%C3%BCller+ie-sw-bl05-5tx+unmanaged+network+switch+.&itmmeta=01JKYN5DEFA6P7M36E7VHACR2G&hash=item34b085042e:g:BaoAAOSwOrBmwUAd&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1dmizwkyLrnv9iYRe%2FJuJsZdufFw7wf%2FeFddeEAp%2FUoQIc6zjPZJg9N2s%2Bs3hVuDOLS8sa5%2BTSAcigG%2BPV2E%2BKBU4i1DThAx7S9QwY4ox2PjQXpy5ITIiPAFHTuHz4oWbEfxBM6WIX7h7AYE6edzkZ6ZKkb5Sd5s%2BSIAIcvN%2FQVWbpzP%2FYMd9U298b7SzXoJh0CFeUscvq%2FBFvu4tal7fssFCSCe0ATdyio3gTj7fKh60YHUDJ1JnboLJK63ypa2mZRNJJV7b6r5%2BlELQXaH1UNvOWIRf966CcT9u9Zam0Q9YeMtb6yb78dioee7leRm7w%3D%7Ctkp%3ABk9SR6rXldWfZQ,,"['£80.35', '£66.92', '£86.77', '£112.69', '£4.01', '£140.61', '£14.25', '£36.16']"
AS NEW WEG SSW07 61A 220-575V SOFT STARTER MOTOR CONTROLLER (EAN: 7894171148042).,No Bid,Unknown,Unknown,Unknown,Unknown,Unknown,[],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-723afd2c-590a-4bef-a02f-b28000e54ec8,0,0,,,,,£20.86,£20.44,ebay_sold,https://www.ebay.co.uk/itm/196550806349?_skw=as+weg+ssw07+61a+220-575v+soft+starter+motor+controller+.&itmmeta=01JKYN5KD6J4V3S6MGTGTBG1JC&hash=item2dc3574b4d:g:62wAAOSwogJmtcEp&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1enT0r6rnPt3NSsaLhhTDWa9o%2BmnP4tvsO4PiwX5M6X9VmNxkMcyoWXWcaniGSNbmZXIYy4EHC4glK%2Bsu7q49qAk5NyqiPE0oPKWLlJbI0yHyH1rBU3hwvt2audKZS9fPTvZoaPlLPP1PzyAv6uEVPOOAu%2FpvLJbP1Q9bghoFUphHO15KyVwlYCHLBUYxwNkZbiC0pUJPq7j%2B8M%2B9u23Oope90UpAMRCz0rflkcQWmHSFbZ%2BFBcb76WOBuHJlK0F6exd9v4SX32bDw3IzDR0JuEx6oFi--UXd9WpPEIVH3TAhcXTNCnw6n1wNRW4XBtC0g%3D%7Ctkp%3ABk9SR9a2ltWfZQ,,"['£473.24', '£24.07', '£20.86', '£20.81', '£1192.48', '£22.78', '£18.19', '£21.69']"
"AS NEW ELO 1790L 17"" OPEN-FRAME LCD TOUCHSCREEN MONITOR (P/N: E330225 EAN: 815335025969).",No Bid,Unknown,Unknown,Unknown,Unknown,Unknown,[],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-6017cffb-e828-44c5-bb2c-b28000e54f35,0,0,,,,,£397.71,£389.76,ebay_sold,https://www.ebay.co.uk/itm/292816836386?_skw=as+elo+1790l+17%22+open-frame+lcd+touchscreen+monitor+.&itmmeta=01JKYN5REQ9X3TZHCPT8FRYJ2R&hash=item442d3e5722:g:48IAAOSwuIRc5ORQ&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f98vPJur93zfueuxboJoikeUMbpA663cvIrM1gscTjuTTZdyZgNxlHABqVlThyuQ4im9G8kGEKG1gwFnzEMzrKJilop40K%2B57%2B3StKivWVTJ5z6wyoyU8uZXVUhwwh3bMLP2wyHj78JCajqRZUkPB0OxZWmPg2I92gmZq%2BiPOJ8NSOvJ2sLpItmJuMs3TzH%2FqHb5RNgoqloAb4M%2FiBOE7flTD64%2Fd7BUvHizSKa1dkYpOjm1PQ%2B1MsPfQE4rn7vkyDQlNBH4IumgZmbGK7g4UbWSTYdgXpqTYRDNixmhvHcg%3D%3D%7Ctkp%3ABk9SR7yHl9WfZQ,,"['£78.99', '£397.71', '£78.99', '£15.00', '£140.57', '£28.12', '£98.43', '£48.20']"
"AS NEW NUVO 9160GC POE RUGGEDIZED AI COMPUTER (I5-12500TE, DDR5-16GB-WT48-1K) (BOX SEALED).",None,300,300 GBP - 360 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:25 GMT","As new Nuvo 9160GC PoE Ruggedized AI Computer (I5-12500TE, DDR5-16GB-WT48-1K) (Box sealed).",['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/5a5f7cf9-1126-46cc-a878-b281010441c4.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-6a3b5df5-aaed-4240-bac8-b28000e61f7a,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,[]
PRE-OWNED APPLE IPHONE SE 2 A2296 64GB IN BLACK (BATTERY HEALTH 94%) (HTTPS://WWW.CHECKMEND.COM/UK/V,30,35,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:26 GMT",Pre-owned Apple iPhone SE 2 A2296 64GB in Black (Battery health 94%) (https://www.checkmend.com/uk/verify/CM20663405-22160).,"['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/a995524d-fb6d-4097-8622-b28101044256.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/bffe25cf-7cdb-4df3-8e6e-b28200ac442d.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/a995524d-fb6d-4097-8622-b28101044256.jpg?w=80&h=80', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/bffe25cf-7cdb-4df3-8e6e-b28200ac442d.jpg?w=80&h=80']",https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-09e3cdc5-42be-457f-96c1-b28000e61ffd,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,"['£15.00', '£80.34', '£23.73', '£24.90', '£47.44', '£9.99', '£82.42', '£3.09']"
PRE-OWNED APPLE IPHONE 14 PRO A2650 512GB IN SPACE BLACK (BATTERY HEALTH 88% - FACE ID FAULT) (CHECK,55,60,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:26 GMT",Pre-owned Apple iPhone 14 Pro A2650 512GB in Space Black (Battery health 88% - Face ID Fault) (Checkmend report available on request).,"['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/53d4503b-fb4d-4b48-979c-b28200aa3c0e.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/e12918f7-1866-4c35-898b-b281010442e4.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/47212c45-459d-41f8-b118-b28200aa3bcc.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/53d4503b-fb4d-4b48-979c-b28200aa3c0e.jpg?w=80&h=80', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/e12918f7-1866-4c35-898b-b281010442e4.jpg?w=80&h=80', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/47212c45-459d-41f8-b118-b28200aa3bcc.jpg?w=80&h=80']",https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-3cc53a96-af3e-472e-ae6a-b28000e62070,25.00,20.00,,TRUE,TRUE,TRUE,£940.70,£921.89,ebay_sold,https://www.ebay.co.uk/itm/296845213257?_skw=pre-owned+apple+iphone+14+pro+a2650+512gb+in+space+black+%28check&epid=15062770508&itmmeta=01JKYN66J9XKJYRHSNR1G8ZY4A&hash=item451d5a7e49:g:jesAAOSwm0xnSPOs&itmprp=enc%3AAQAKAAABIFkggFvd1GGDu0w3yXCmi1f6g5ZAa53S5J3sj%2FoYFabVZ4KfDtfu5FpllvDEeNAUtmvzMRPdntgn8UxVdNSMlD7EVvzF4Wj81CnVmcdtjWHJNlNezr0XtKdCreVF1sCuH6LJLP70LXL9TBU%2FGGRNEXoHSYoKZ%2BptXMH1Ynpm1NQ4T2em0EwXZtNPUdGTuXmk49Dv%2BwbAVDZHUji81s4UW6%2FHq0%2FX2J2i1VqJhNfrWsSFpwG6Tsgvwjkb4PL00bQYdd4U3n4zuG3KcCiQCjja0rW46pKC95pTGVbiXpw42kWupnIa926ZgP6BFYFbVKVw56lsw8KijR1RRr9fvXUNILmOrynrKvu0iIPYND55kmtYdu6Qn5iLk0SU3DxH13nC3Q%3D%3D%7Ctkp%3ABk9SR57pmNWfZQ,,"['£940.70', '£536.95', '£432.89', '£665.98', '£555.26', '£394.59', '£511.97', '£641.01']"
PRE-OWNED APPLE IPHONE 14 PRO MAX A2894 256GB IN SPACE BLACK (BATTERY HEALTH 87%) (CHECKMEND REPORT,65,70,55 GBP - 75 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:26 GMT",Pre-owned Apple iPhone 14 Pro Max A2894 256GB in Space Black (Battery health 87%) (Checkmend report available on request).,"['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/e8e86f7b-a738-4761-8117-b28200aa1681.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/1cd9a034-d022-41b1-8dcf-b2810104437d.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/9815f8c4-9f2e-42f8-bb07-b28200aa16c8.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/e8e86f7b-a738-4761-8117-b28200aa1681.jpg?w=80&h=80', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/1cd9a034-d022-41b1-8dcf-b2810104437d.jpg?w=80&h=80', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/9815f8c4-9f2e-42f8-bb07-b28200aa16c8.jpg?w=80&h=80']",https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-d276bf67-0141-42af-a6ec-b28000e620ef,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,['£7.22']
PRE-OWNED APPLE IPHONE 14 PRO MAX A2894 256GB IN SPACE BLACK (BATTERY HEALTH 84%) (CHECKMEND REPORT,55,60,55 GBP - 75 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:26 GMT",Pre-owned Apple iPhone 14 Pro Max A2894 256GB in Space Black (Battery health 84%) (Checkmend report available on request).,"['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/720d4007-afbf-4b28-add4-b28200a96977.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/eed66448-cab3-4331-8b2c-b281010443ff.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/9981ad2b-8837-4f93-bbcf-b28200a96950.jpg?w=540&h=360', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/720d4007-afbf-4b28-add4-b28200a96977.jpg?w=80&h=80', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/eed66448-cab3-4331-8b2c-b281010443ff.jpg?w=80&h=80', 'https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/9981ad2b-8837-4f93-bbcf-b28200a96950.jpg?w=80&h=80']",https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-fc6e32ff-d5db-43c0-b895-b28000e62170,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,['£7.22']
